,dia,variable,value
5215,2018-02-13,s,10804
5216,2018-02-14,s,12039
5217,2018-02-15,s,12385
5218,2018-02-16,s,12575
5219,2018-02-17,s,11020
5220,2018-02-18,s,9771
5221,2018-02-19,s,12466
5222,2018-02-20,s,12671
5223,2018-02-21,s,12765
5224,2018-02-22,s,12634
5225,2018-02-23,s,12651
5226,2018-02-24,s,11176
5227,2018-02-25,s,9923
5228,2018-02-26,s,13030
5229,2018-02-27,s,13220
5230,2018-02-28,s,13124
5231,2018-03-01,s,13535
5232,2018-03-02,s,13618
5233,2018-03-03,s,11635
5234,2018-03-04,s,10107
5235,2018-03-05,s,13303
5236,2018-03-06,s,13495
5237,2018-03-07,s,12943
5238,2018-03-08,s,12774
5239,2018-03-09,s,12784
5240,2018-03-10,s,11462
5241,2018-03-11,s,10565
5242,2018-03-12,s,12888
5243,2018-03-13,s,13007
5244,2018-03-14,s,13131
5245,2018-03-15,s,12593
5246,2018-03-16,s,12329
5247,2018-03-17,s,11160
5248,2018-03-18,s,10376
5249,2018-03-19,s,12860
5250,2018-03-20,s,12307
5251,2018-03-21,s,11915
5252,2018-03-22,s,11938
5253,2018-03-23,s,12503
5254,2018-03-24,s,11116
5255,2018-03-25,s,8913
5256,2018-03-26,s,11039
5257,2018-03-27,s,11640
5258,2018-03-28,s,12047
5259,2018-03-29,s,12097
5260,2018-03-30,s,9225
5261,2018-03-31,s,9321
5262,2018-04-01,s,8450
5263,2018-04-02,s,11486
5264,2018-04-03,s,12031
5265,2018-04-04,s,12092
5266,2018-04-05,s,12115
5267,2018-04-06,s,12162
5268,2018-04-07,s,10776
5269,2018-04-08,s,9591
5270,2018-04-09,s,12525
5271,2018-04-10,s,12932
5272,2018-04-11,s,13145
5273,2018-04-12,s,13197
5274,2018-04-13,s,12538
5275,2018-04-14,s,10385
5276,2018-04-15,s,8652
5277,2018-04-16,s,11289
5278,2018-04-17,s,11724
5279,2018-04-18,s,12017
5280,2018-04-19,s,12345
5281,2018-04-20,s,12390
5282,2018-04-21,s,9891
5283,2018-04-22,s,9124
5284,2018-04-23,s,12094
5285,2018-04-24,s,12609
5286,2018-04-25,s,12854
5287,2018-04-26,s,12821
5288,2018-04-27,s,12727
5289,2018-04-28,s,11150
5290,2018-04-29,s,9665
5291,2018-04-30,s,11537
5292,2018-05-01,s,9788
5293,2018-05-02,s,11868
5294,2018-05-03,s,12369
5295,2018-05-04,s,12394
5296,2018-05-05,s,10616
5297,2018-05-06,s,9066
5298,2018-05-07,s,11594
5299,2018-05-08,s,11854
5300,2018-05-09,s,11926
5301,2018-05-10,s,12052
5302,2018-05-11,s,11802
5303,2018-05-12,s,9920
5304,2018-05-13,s,8372
5305,2018-05-14,s,11188
5306,2018-05-15,s,11700
5307,2018-05-16,s,11457
5308,2018-05-17,s,11476
5309,2018-05-18,s,11476
5310,2018-05-19,s,9396
5311,2018-05-20,s,8073
5312,2018-05-21,s,10672
5313,2018-05-22,s,11031
5314,2018-05-23,s,10897
5315,2018-05-24,s,10499
5316,2018-05-25,s,10100
5317,2018-05-26,s,8584
5318,2018-05-27,s,7669
5319,2018-05-28,s,9231
5320,2018-05-29,s,9108
5321,2018-05-30,s,9001
5322,2018-05-31,s,8162
5323,2018-06-01,s,9230
5324,2018-06-02,s,8840
5325,2018-06-03,s,8124
5326,2018-06-04,s,10564
5327,2018-06-05,s,11070
5328,2018-06-06,s,11189
5329,2018-06-07,s,11357
5330,2018-06-08,s,11290
5331,2018-06-09,s,9850
5332,2018-06-10,s,8476
5333,2018-06-11,s,11048
5334,2018-06-12,s,11294
5335,2018-06-13,s,11162
5336,2018-06-14,s,11504
5337,2018-06-15,s,11721
5338,2018-06-16,s,10396
5339,2018-06-17,s,8851
5340,2018-06-18,s,11371
5341,2018-06-19,s,11614
5342,2018-06-20,s,11478
5343,2018-06-21,s,11316
5344,2018-06-22,s,11163
5345,2018-06-23,s,9973
5346,2018-06-24,s,8656
5347,2018-06-25,s,11276
5348,2018-06-26,s,11491
5349,2018-06-27,s,11244
5350,2018-06-28,s,11506
5351,2018-06-29,s,11366
5352,2018-06-30,s,9827
5353,2018-07-01,s,8393
5354,2018-07-02,s,10780
5355,2018-07-03,s,11489
5356,2018-07-04,s,11708
5357,2018-07-05,s,11608
5358,2018-07-06,s,11137
5359,2018-07-07,s,9804
5360,2018-07-08,s,8480
5361,2018-07-09,s,11125
5362,2018-07-10,s,11539
5363,2018-07-11,s,11590
5364,2018-07-12,s,11602
5365,2018-07-13,s,11474
5366,2018-07-14,s,9901
5367,2018-07-15,s,8488
5368,2018-07-16,s,11188
5369,2018-07-17,s,11594
5370,2018-07-18,s,11496
5371,2018-07-19,s,11500
5372,2018-07-20,s,11494
5373,2018-07-21,s,9787
5374,2018-07-22,s,8413
5375,2018-07-23,s,11195
5376,2018-07-24,s,11791
5377,2018-07-25,s,11616
5378,2018-07-26,s,11485
5379,2018-07-27,s,11429
5380,2018-07-28,s,9894
5381,2018-07-29,s,8481
5382,2018-07-30,s,11071
5383,2018-07-31,s,11452
5384,2018-08-01,s,11578
5385,2018-08-02,s,11510
5386,2018-08-03,s,11324
5387,2018-08-04,s,9587
5388,2018-08-05,s,8309
5389,2018-08-06,s,10927
5390,2018-08-07,s,11284
5391,2018-08-08,s,11325
5392,2018-08-09,s,11509
5393,2018-08-10,s,11457
5394,2018-08-11,s,9826
5395,2018-08-12,s,8267
5396,2018-08-13,s,10975
5397,2018-08-14,s,11381
5398,2018-08-15,s,11490
5399,2018-08-16,s,11504
5400,2018-08-17,s,11326
5401,2018-08-18,s,9783
5402,2018-08-19,s,8503
5403,2018-08-20,s,11328
5404,2018-08-21,s,11614
5405,2018-08-22,s,11489
5406,2018-08-23,s,11173
5407,2018-08-24,s,11139
5408,2018-08-25,s,9487
5409,2018-08-26,s,8245
5410,2018-08-27,s,10922
5411,2018-08-28,s,11281
5412,2018-08-29,s,11402
5413,2018-08-30,s,11469
5414,2018-08-31,s,11570
5415,2018-09-01,s,9780
5416,2018-09-02,s,8379
5417,2018-09-03,s,10801
5418,2018-09-04,s,11002
5419,2018-09-05,s,10894
5420,2018-09-06,s,10797
5421,2018-09-07,s,8949
5422,2018-09-08,s,8687
5423,2018-09-09,s,8017
5424,2018-09-10,s,10827
5425,2018-09-11,s,11188
5426,2018-09-12,s,11351
5427,2018-09-13,s,11386
5428,2018-09-14,s,11371
5429,2018-09-15,s,9871
5430,2018-09-16,s,8335
5431,2018-09-17,s,11032
5432,2018-09-18,s,11383
5433,2018-09-19,s,11521
5434,2018-09-20,s,10721
5435,2018-09-21,s,11244
5436,2018-09-22,s,10208
5437,2018-09-23,s,8813
5438,2018-09-24,s,11419
5439,2018-09-25,s,11757
5440,2018-09-26,s,11739
5441,2018-09-27,s,11581
5442,2018-09-28,s,11622
5443,2018-09-29,s,10337
5444,2018-09-30,s,8682
5445,2018-10-01,s,11562
5446,2018-10-02,s,11732
5447,2018-10-03,s,11589
5448,2018-10-04,s,11369
5449,2018-10-05,s,11390
5450,2018-10-06,s,9611
5451,2018-10-07,s,8246
5452,2018-10-08,s,11131
5453,2018-10-09,s,11784
5454,2018-10-10,s,11627
5455,2018-10-11,s,11294
5456,2018-10-12,s,9223
5457,2018-10-13,s,9130
5458,2018-10-14,s,8257
5459,2018-10-15,s,10996
5460,2018-10-16,s,11614
5461,2018-10-17,s,11864
5462,2018-10-18,s,11632
5463,2018-10-19,s,11538
5464,2018-10-20,s,9794
5465,2018-10-21,s,8239
5466,2018-10-22,s,11297
5467,2018-10-23,s,11674
5468,2018-10-24,s,11562
5469,2018-10-25,s,11582
5470,2018-10-26,s,11575
5471,2018-10-27,s,9738
5472,2018-10-28,s,8068
5473,2018-10-29,s,10947
5474,2018-10-30,s,11908
5475,2018-10-31,s,11461
5476,2018-11-01,s,11040
5477,2018-11-02,s,9055
5478,2018-11-03,s,9191
5479,2018-11-04,s,8315
5480,2018-11-05,s,11258
5481,2018-11-06,s,11881
5482,2018-11-07,s,11903
5483,2018-11-08,s,11723
5484,2018-11-09,s,11932
5485,2018-11-10,s,10826
5486,2018-11-11,s,9650
5487,2018-11-12,s,12952
5488,2018-11-13,s,13446
5489,2018-11-14,s,12842
5490,2018-11-15,s,10812
5491,2018-11-16,s,11703
5492,2018-11-17,s,10339
5493,2018-11-18,s,8780
5494,2018-11-19,s,11181
5495,2018-11-20,s,11759
5496,2018-11-21,s,12092
5497,2018-11-22,s,12610
5498,2018-11-23,s,12784
5499,2018-11-24,s,10667
5500,2018-11-25,s,9018
5501,2018-11-26,s,11702
5502,2018-11-27,s,12164
5503,2018-11-28,s,12296
5504,2018-11-29,s,12630
5505,2018-11-30,s,12658
5506,2018-12-01,s,10759
5507,2018-12-02,s,8907
5508,2018-12-03,s,11439
5509,2018-12-04,s,12004
5510,2018-12-05,s,12416
5511,2018-12-06,s,12537
5512,2018-12-07,s,12047
5513,2018-12-08,s,10266
5514,2018-12-09,s,9131
5515,2018-12-10,s,12792
5516,2018-12-11,s,14060
5517,2018-12-12,s,14096
5518,2018-12-13,s,14104
5519,2018-12-14,s,14087
5520,2018-12-15,s,11774
5521,2018-12-16,s,10359
5522,2018-12-17,s,13758
5523,2018-12-18,s,13166
5524,2018-12-19,s,12816
5525,2018-12-20,s,12634
5526,2018-12-21,s,11714
5527,2018-12-22,s,10419
5528,2018-12-23,s,9466
5529,2018-12-24,s,9466
5530,2018-12-25,s,8294
5531,2018-12-26,s,10424
5532,2018-12-27,s,11186
5533,2018-12-28,s,11683
5534,2018-12-29,s,11014
5535,2018-12-30,s,10314
5536,2018-12-31,s,10385
5537,2019-01-01,s,9801
5538,2019-01-02,s,12631
5539,2019-01-03,s,13223
5540,2019-01-04,s,12115
5541,2019-01-05,s,10562
5542,2019-01-06,s,9896
5543,2019-01-07,s,12622
5544,2019-01-08,s,13099
5545,2019-01-09,s,13315
5546,2019-01-10,s,13429
5547,2019-01-11,s,12967
5548,2019-01-12,s,11188
5549,2019-01-13,s,10035
5550,2019-01-14,s,13427
5551,2019-01-15,s,14021
5552,2019-01-16,s,14134
5553,2019-01-17,s,14171
5554,2019-01-18,s,13419
5555,2019-01-19,s,11092
5556,2019-01-20,s,9466
5557,2019-01-21,s,13034
5558,2019-01-22,s,14055
5559,2019-01-23,s,14678
5560,2019-01-24,s,14184
5561,2019-01-25,s,13815
5562,2019-01-26,s,12076
5563,2019-01-27,s,10776
5564,2019-01-28,s,14333
5565,2019-01-29,s,15268
5566,2019-01-30,s,15645
5567,2019-01-31,s,15376
5568,2019-02-01,s,14933
5569,2019-02-02,s,12262
5570,2019-02-03,s,9910
5571,2019-02-04,s,12184
5572,2019-02-05,s,12445
5573,2019-02-06,s,12719
5574,2019-02-07,s,13226
5575,2019-02-08,s,13815
5576,2019-02-09,s,12563
5577,2019-02-10,s,11143
5578,2019-02-11,s,13823
5579,2019-02-12,s,12996
5580,2019-02-13,s,12450
5581,2019-02-14,s,12768
5582,2019-02-15,s,12407
5583,2019-02-16,s,10405
5584,2019-02-17,s,9097
5585,2019-02-18,s,12285
5586,2019-02-19,s,12985
5587,2019-02-20,s,13393
5588,2019-02-21,s,13475
5589,2019-02-22,s,13739
5590,2019-02-23,s,12592
5591,2019-02-24,s,10951
5592,2019-02-25,s,12647
5593,2019-02-26,s,11943
5594,2019-02-27,s,11785
5595,2019-02-28,s,12052
5596,2019-03-01,s,12369
5597,2019-03-02,s,11036
5598,2019-03-03,s,9830
5599,2019-03-04,s,12000
5600,2019-03-05,s,12487
5601,2019-03-06,s,13460
5602,2019-03-07,s,13373
5603,2019-03-08,s,13193
5604,2019-03-09,s,10699
5605,2019-03-10,s,8993
5606,2019-03-11,s,11706
5607,2019-03-12,s,12170
5608,2019-03-13,s,12468
5609,2019-03-14,s,12546
5610,2019-03-15,s,12513
5611,2019-03-16,s,10811
5612,2019-03-17,s,9072
5613,2019-03-18,s,11994
5614,2019-03-19,s,12412
5615,2019-03-20,s,12103
5616,2019-03-21,s,11625
5617,2019-03-22,s,11541
5618,2019-03-23,s,10105
5619,2019-03-24,s,9017
5620,2019-03-25,s,11998
5621,2019-03-26,s,12056
5622,2019-03-27,s,12009
5623,2019-03-28,s,12094
5624,2019-03-29,s,12218
5625,2019-03-30,s,10602
5626,2019-03-31,s,9320
5627,2019-04-01,s,12375
5628,2019-04-02,s,12897
5629,2019-04-03,s,13187
5630,2019-04-04,s,13456
5631,2019-04-05,s,12662
5632,2019-04-06,s,10184
5633,2019-04-07,s,8635
5634,2019-04-08,s,11372
5635,2019-04-09,s,11693
5636,2019-04-10,s,11879
5637,2019-04-11,s,12217
5638,2019-04-12,s,12303
5639,2019-04-13,s,10645
5640,2019-04-14,s,9511
5641,2019-04-15,s,12582
5642,2019-04-16,s,12339
5643,2019-04-17,s,11985
5644,2019-04-18,s,11778
5645,2019-04-19,s,9073
5646,2019-04-20,s,9288
5647,2019-04-21,s,8351
5648,2019-04-22,s,11245
5649,2019-04-23,s,11760
5650,2019-04-24,s,12103
5651,2019-04-25,s,12320
5652,2019-04-26,s,12429
5653,2019-04-27,s,10548
5654,2019-04-28,s,8515
5655,2019-04-29,s,10968
5656,2019-04-30,s,11295
5657,2019-05-01,s,9227
5658,2019-05-02,s,11350
5659,2019-05-03,s,11864
5660,2019-05-04,s,10377
5661,2019-05-05,s,9216
5662,2019-05-06,s,11962
5663,2019-05-07,s,11682
5664,2019-05-08,s,11655
5665,2019-05-09,s,11700
5666,2019-05-10,s,11713
5667,2019-05-11,s,9842
5668,2019-05-12,s,8141
5669,2019-05-13,s,10823
5670,2019-05-14,s,11035
5671,2019-05-15,s,11030
5672,2019-05-16,s,11149
5673,2019-05-17,s,11165
5674,2019-05-18,s,9595
5675,2019-05-19,s,8329
5676,2019-05-20,s,11126
5677,2019-05-21,s,11496
5678,2019-05-22,s,11569
5679,2019-05-23,s,11430
5680,2019-05-24,s,11156
5681,2019-05-25,s,9344
5682,2019-05-26,s,8001
5683,2019-05-27,s,10788
5684,2019-05-28,s,11190
5685,2019-05-29,s,11275
5686,2019-05-30,s,11364
5687,2019-05-31,s,11265
5688,2019-06-01,s,9544
5689,2019-06-02,s,8211
5690,2019-06-03,s,10715
5691,2019-06-04,s,10937
5692,2019-06-05,s,11016
5693,2019-06-06,s,11081
5694,2019-06-07,s,11079
5695,2019-06-08,s,9579
5696,2019-06-09,s,8370
5697,2019-06-10,s,10908
5698,2019-06-11,s,11371
5699,2019-06-12,s,11537
5700,2019-06-13,s,11625
5701,2019-06-14,s,11744
5702,2019-06-15,s,10204
5703,2019-06-16,s,8802
5704,2019-06-17,s,11476
5705,2019-06-18,s,11775
5706,2019-06-19,s,11596
5707,2019-06-20,s,9644
5708,2019-06-21,s,10326
5709,2019-06-22,s,9385
5710,2019-06-23,s,8391
5711,2019-06-24,s,11250
5712,2019-06-25,s,11605
5713,2019-06-26,s,11522
5714,2019-06-27,s,11392
5715,2019-06-28,s,11417
5716,2019-06-29,s,9960
5717,2019-06-30,s,8612
5718,2019-07-01,s,11134
5719,2019-07-02,s,11390
5720,2019-07-03,s,11352
5721,2019-07-04,s,11451
5722,2019-07-05,s,11419
5723,2019-07-06,s,9603
5724,2019-07-07,s,8424
5725,2019-07-08,s,11041
5726,2019-07-09,s,11309
5727,2019-07-10,s,11220
5728,2019-07-11,s,11146
5729,2019-07-12,s,10998
5730,2019-07-13,s,9445
5731,2019-07-14,s,8399
5732,2019-07-15,s,11130
5733,2019-07-16,s,11432
5734,2019-07-17,s,11479
5735,2019-07-18,s,11362
5736,2019-07-19,s,11251
5737,2019-07-20,s,9465
5738,2019-07-21,s,8284
5739,2019-07-22,s,11037
5740,2019-07-23,s,11475
5741,2019-07-24,s,11628
5742,2019-07-25,s,11498
5743,2019-07-26,s,11397
5744,2019-07-27,s,9770
5745,2019-07-28,s,8402
5746,2019-07-29,s,10983
5747,2019-07-30,s,11391
5748,2019-07-31,s,11362
5749,2019-08-01,s,11373
5750,2019-08-02,s,11414
5751,2019-08-03,s,9500
5752,2019-08-04,s,8256
5753,2019-08-05,s,11015
5754,2019-08-06,s,11395
5755,2019-08-07,s,11615
5756,2019-08-08,s,11735
5757,2019-08-09,s,11656
5758,2019-08-10,s,9833
5759,2019-08-11,s,8308
5760,2019-08-12,s,11285
5761,2019-08-13,s,11629
5762,2019-08-14,s,11720
5763,2019-08-15,s,11504
5764,2019-08-16,s,11459
5765,2019-08-17,s,9750
5766,2019-08-18,s,8553
5767,2019-08-19,s,11203
5768,2019-08-20,s,11640
5769,2019-08-21,s,11597
5770,2019-08-22,s,11524
5771,2019-08-23,s,11492
5772,2019-08-24,s,9795
5773,2019-08-25,s,8318
5774,2019-08-26,s,10982
5775,2019-08-27,s,11530
5776,2019-08-28,s,11523
5777,2019-08-29,s,11735
5778,2019-08-30,s,11828
5779,2019-08-31,s,9859
5780,2019-09-01,s,8288
5781,2019-09-02,s,10749
5782,2019-09-03,s,11313
5783,2019-09-04,s,11530
5784,2019-09-05,s,11620
5785,2019-09-06,s,11386
5786,2019-09-07,s,9020
5787,2019-09-08,s,8565
5788,2019-09-09,s,11597
5789,2019-09-10,s,12035
5790,2019-09-11,s,12092
5791,2019-09-12,s,11834
5792,2019-09-13,s,11468
5793,2019-09-14,s,9911
5794,2019-09-15,s,8803
5795,2019-09-16,s,11923
5796,2019-09-17,s,12000
5797,2019-09-18,s,11679
5798,2019-09-19,s,11511
5799,2019-09-20,s,10577
5800,2019-09-21,s,9255
5801,2019-09-22,s,8124
5802,2019-09-23,s,10781
5803,2019-09-24,s,11352
5804,2019-09-25,s,11428
5805,2019-09-26,s,11554
5806,2019-09-27,s,11493
5807,2019-09-28,s,9883
5808,2019-09-29,s,8605
5809,2019-09-30,s,11563
5810,2019-10-01,s,12401
5811,2019-10-02,s,12662
5812,2019-10-03,s,11918
5813,2019-10-04,s,11893
5814,2019-10-05,s,10196
5815,2019-10-06,s,8350
5816,2019-10-07,s,10815
5817,2019-10-08,s,11414
5818,2019-10-09,s,11820
5819,2019-10-10,s,12183
5820,2019-10-11,s,12662
5821,2019-10-12,s,10632
5822,2019-10-13,s,10067
5823,2019-10-14,s,12121
5824,2019-10-15,s,11799
5825,2019-10-16,s,11831
5826,2019-10-17,s,12080
5827,2019-10-18,s,12058
5828,2019-10-19,s,10108
5829,2019-10-20,s,8570
5830,2019-10-21,s,10973
5831,2019-10-22,s,11227
5832,2019-10-23,s,11474
5833,2019-10-24,s,11851
5834,2019-10-25,s,12084
5835,2019-10-26,s,10536
5836,2019-10-27,s,9283
5837,2019-10-28,s,11558
5838,2019-10-29,s,12261
5839,2019-10-30,s,13086
5840,2019-10-31,s,12558
5841,2019-11-01,s,11836
5842,2019-11-02,s,9854
5843,2019-11-03,s,9260
5844,2019-11-04,s,12074
5845,2019-11-05,s,12066
5846,2019-11-06,s,11683
5847,2019-11-07,s,11785
5848,2019-11-08,s,12035
5849,2019-11-09,s,10661
5850,2019-11-10,s,9012
5851,2019-11-11,s,11753
5852,2019-11-12,s,12268
5853,2019-11-13,s,12407
5854,2019-11-14,s,12152
5855,2019-11-15,s,9997
5856,2019-11-16,s,9560
5857,2019-11-17,s,8900
5858,2019-11-18,s,12199
5859,2019-11-19,s,12970
5860,2019-11-20,s,13453
5861,2019-11-21,s,13841
5862,2019-11-22,s,13865
5863,2019-11-23,s,11504
5864,2019-11-24,s,9190
5865,2019-11-25,s,12132
5866,2019-11-26,s,12389
5867,2019-11-27,s,12096
5868,2019-11-28,s,11995
5869,2019-11-29,s,12315
5870,2019-11-30,s,11322
5871,2019-12-01,s,9648
5872,2019-12-02,s,12039
5873,2019-12-03,s,12373
5874,2019-12-04,s,12638
5875,2019-12-05,s,12426
5876,2019-12-06,s,12303
5877,2019-12-07,s,10820
5878,2019-12-08,s,9647
5879,2019-12-09,s,12545
5880,2019-12-10,s,13326
5881,2019-12-11,s,13712
5882,2019-12-12,s,13865
5883,2019-12-13,s,13006
5884,2019-12-14,s,11259
5885,2019-12-15,s,9956
5886,2019-12-16,s,12070
5887,2019-12-17,s,12033
5888,2019-12-18,s,11746
5889,2019-12-19,s,11959
5890,2019-12-20,s,12314
5891,2019-12-21,s,10785
5892,2019-12-22,s,9279
5893,2019-12-23,s,10393
5894,2019-12-24,s,10058
5895,2019-12-25,s,9396
5896,2019-12-26,s,12007
5897,2019-12-27,s,12509
5898,2019-12-28,s,11883
5899,2019-12-29,s,11012
5900,2019-12-30,s,12158
5901,2019-12-31,s,11255
5902,2020-01-01,s,9970
5903,2020-01-02,s,11190
5904,2020-01-03,s,11121
5905,2020-01-04,s,10444
5906,2020-01-05,s,9791
5907,2020-01-06,s,12861
5908,2020-01-07,s,13524
5909,2020-01-08,s,13620
5910,2020-01-09,s,14531
5911,2020-01-10,s,14553
5912,2020-01-11,s,11907
5913,2020-01-12,s,10601
5914,2020-01-13,s,13474
5915,2020-01-14,s,13999
5916,2020-01-15,s,14459
5917,2020-01-16,s,13487
5918,2020-01-17,s,12444
5919,2020-01-18,s,10875
5920,2020-01-19,s,10136
5921,2020-01-20,s,13760
5922,2020-01-21,s,13851
5923,2020-01-22,s,12908
5924,2020-01-23,s,12658
5925,2020-01-24,s,12848
5926,2020-01-25,s,11562
5927,2020-01-26,s,10664
5928,2020-01-27,s,14089
5929,2020-01-28,s,14221
5930,2020-01-29,s,13864
5931,2020-01-30,s,13508
5932,2020-01-31,s,13653
5933,2020-02-01,s,11781
5934,2020-02-02,s,10267
5935,2020-02-03,s,13174
5936,2020-02-04,s,13652
5937,2020-02-05,s,14080
5938,2020-02-06,s,14451
5939,2020-02-07,s,14507
5940,2020-02-08,s,12705
5941,2020-02-09,s,10650
5942,2020-02-10,s,12766
5943,2020-02-11,s,12964
5944,2020-02-12,s,13155
5945,2020-02-13,s,13542
5946,2020-02-14,s,13741
5947,2020-02-15,s,12424
5948,2020-02-16,s,11269
5949,2020-02-17,s,14836
5950,2020-02-18,s,15047
5951,2020-02-19,s,14663
5952,2020-02-20,s,14539
5953,2020-02-21,s,13434
5954,2020-02-22,s,10714
5955,2020-02-23,s,9331
5956,2020-02-24,s,11903
5957,2020-02-25,s,12340
5958,2020-02-26,s,12475
5959,2020-02-27,s,12388
5960,2020-02-28,s,12678
5961,2020-02-29,s,11201
5962,2020-03-01,s,9663
5963,2020-03-02,s,12584
5964,2020-03-03,s,12968
5965,2020-03-04,s,13266
5966,2020-03-05,s,13347
5967,2020-03-06,s,13324
5968,2020-03-07,s,11494
5969,2020-03-08,s,10160
5970,2020-03-09,s,13707
5971,2020-03-10,s,14431
5972,2020-03-11,s,14596
5973,2020-03-12,s,14911
5974,2020-03-13,s,15247
5975,2020-03-14,s,13120
5976,2020-03-15,s,11488
5977,2020-03-16,s,14033
5978,2020-03-17,s,13958
5979,2020-03-18,s,13644
5980,2020-03-19,s,13249
5981,2020-03-20,s,12564
5982,2020-03-21,s,10640
5983,2020-03-22,s,9503
5984,2020-03-23,s,11282
5985,2020-03-24,s,11257
5986,2020-03-25,s,11181
5987,2020-03-26,s,11236
5988,2020-03-27,s,11156
5989,2020-03-28,s,10337
5990,2020-03-29,s,9546
5991,2020-03-30,s,11672
5992,2020-03-31,s,12054
5993,2020-04-01,s,11986
5994,2020-04-02,s,11603
5995,2020-04-03,s,10543
5996,2020-04-04,s,9405
5997,2020-04-05,s,8607
5998,2020-04-06,s,10766
5999,2020-04-07,s,10532
6000,2020-04-08,s,10395
6001,2020-04-09,s,10375
6002,2020-04-10,s,8342
6003,2020-04-11,s,8582
6004,2020-04-12,s,7975
6005,2020-04-13,s,10514
6006,2020-04-14,s,10744
6007,2020-04-15,s,10397
6008,2020-04-16,s,10504
6009,2020-04-17,s,10698
6010,2020-04-18,s,9430
6011,2020-04-19,s,8341
6012,2020-04-20,s,10127
6013,2020-04-21,s,10028
6014,2020-04-22,s,11173
6015,2020-04-23,s,11292
6016,2020-04-24,s,11124
6017,2020-04-25,s,10004
6018,2020-04-26,s,8969
6019,2020-04-27,s,11164
6020,2020-04-28,s,11452
6021,2020-04-29,s,11598
6022,2020-04-30,s,11305
6023,2020-05-01,s,9239
6024,2020-05-02,s,8775
6025,2020-05-03,s,8022
6026,2020-05-04,s,10515
6027,2020-05-05,s,10956
6028,2020-05-06,s,10823
6029,2020-05-07,s,10749
6030,2020-05-08,s,10749
6031,2020-05-09,s,9319
6032,2020-05-10,s,8103
6033,2020-05-11,s,10783
6034,2020-05-12,s,11338
6035,2020-05-13,s,11274
6036,2020-05-14,s,10943
6037,2020-05-15,s,10866
6038,2020-05-16,s,9379
6039,2020-05-17,s,8180
6040,2020-05-18,s,10623
6041,2020-05-19,s,10988
6042,2020-05-20,s,11224
6043,2020-05-21,s,11404
6044,2020-05-22,s,11069
6045,2020-05-23,s,9138
6046,2020-05-24,s,7939
6047,2020-05-25,s,10089
6048,2020-05-26,s,10575
6049,2020-05-27,s,10856
6050,2020-05-28,s,10897
6051,2020-05-29,s,10797
6052,2020-05-30,s,9243
6053,2020-05-31,s,8104
6054,2020-06-01,s,10789
6055,2020-06-02,s,11231
6056,2020-06-03,s,11254
6057,2020-06-04,s,11280
6058,2020-06-05,s,11085
6059,2020-06-06,s,9291
6060,2020-06-07,s,7941
6061,2020-06-08,s,10592
6062,2020-06-09,s,11202
6063,2020-06-10,s,10991
6064,2020-06-11,s,9305
6065,2020-06-12,s,9712
6066,2020-06-13,s,8758
6067,2020-06-14,s,7692
6068,2020-06-15,s,10131
6069,2020-06-16,s,10598
6070,2020-06-17,s,10729
6071,2020-06-18,s,10827
6072,2020-06-19,s,10816
6073,2020-06-20,s,9417
6074,2020-06-21,s,8163
6075,2020-06-22,s,10791
6076,2020-06-23,s,11094
6077,2020-06-24,s,11109
6078,2020-06-25,s,11154
6079,2020-06-26,s,10803
6080,2020-06-27,s,9440
6081,2020-06-28,s,8236
6082,2020-06-29,s,10977
6083,2020-06-30,s,10166
6084,2020-07-01,s,9803
6085,2020-07-02,s,10732
6086,2020-07-03,s,10821
6087,2020-07-04,s,9270
6088,2020-07-05,s,8136
6089,2020-07-06,s,10764
6090,2020-07-07,s,11254
6091,2020-07-08,s,11168
6092,2020-07-09,s,10892
6093,2020-07-10,s,10729
6094,2020-07-11,s,9376
6095,2020-07-12,s,8107
6096,2020-07-13,s,10716
6097,2020-07-14,s,11073
6098,2020-07-15,s,11111
6099,2020-07-16,s,11382
6100,2020-07-17,s,11073
6101,2020-07-18,s,9393
6102,2020-07-19,s,8006
6103,2020-07-20,s,10561
6104,2020-07-21,s,11048
6105,2020-07-22,s,11159
6106,2020-07-23,s,11129
6107,2020-07-24,s,11114
6108,2020-07-25,s,9508
6109,2020-07-26,s,8197
6110,2020-07-27,s,10857
6111,2020-07-28,s,11469
6112,2020-07-29,s,11425
6113,2020-07-30,s,11377
6114,2020-07-31,s,11209
6115,2020-08-01,s,9371
6116,2020-08-02,s,8005
6117,2020-08-03,s,10641
6118,2020-08-04,s,10972
6119,2020-08-05,s,11034
6120,2020-08-06,s,11163
6121,2020-08-07,s,11121
6122,2020-08-08,s,9552
6123,2020-08-09,s,8062
6124,2020-08-10,s,10883
6125,2020-08-11,s,11311
6126,2020-08-12,s,11619
6127,2020-08-13,s,11300
6128,2020-08-14,s,11147
6129,2020-08-15,s,9376
6130,2020-08-16,s,8096
6131,2020-08-17,s,10668
6132,2020-08-18,s,11032
6133,2020-08-19,s,11082
6134,2020-08-20,s,11342
6135,2020-08-21,s,11327
6136,2020-08-22,s,9587
6137,2020-08-23,s,8122
6138,2020-08-24,s,10750
6139,2020-08-25,s,11167
6140,2020-08-26,s,11260
6141,2020-08-27,s,11423
6142,2020-08-28,s,11393
6143,2020-08-29,s,9977
6144,2020-08-30,s,8611
6145,2020-08-31,s,11350
6146,2020-09-01,s,11684
