,dia,variable,value
8443,2017-10-18,ne,10273
8444,2017-10-19,ne,10339
8445,2017-10-20,ne,10538
8446,2017-10-21,ne,10143
8447,2017-10-22,ne,9322
8448,2017-10-23,ne,10294
8449,2017-10-24,ne,10525
8450,2017-10-25,ne,10437
8451,2017-10-26,ne,10608
8452,2017-10-27,ne,10762
8453,2017-10-28,ne,10383
8454,2017-10-29,ne,9665
8455,2017-10-30,ne,10894
8456,2017-10-31,ne,11054
8457,2017-11-01,ne,10945
8458,2017-11-02,ne,9854
8459,2017-11-03,ne,10348
8460,2017-11-04,ne,9932
8461,2017-11-05,ne,9333
8462,2017-11-06,ne,10671
8463,2017-11-07,ne,10654
8464,2017-11-08,ne,10441
8465,2017-11-09,ne,10390
8466,2017-11-10,ne,10580
8467,2017-11-11,ne,10152
8468,2017-11-12,ne,9617
8469,2017-11-13,ne,10891
8470,2017-11-14,ne,10718
8471,2017-11-15,ne,9503
8472,2017-11-16,ne,10372
8473,2017-11-17,ne,10407
8474,2017-11-18,ne,9913
8475,2017-11-19,ne,9314
8476,2017-11-20,ne,10527
8477,2017-11-21,ne,10795
8478,2017-11-22,ne,10889
8479,2017-11-23,ne,11118
8480,2017-11-24,ne,10808
8481,2017-11-25,ne,10119
8482,2017-11-26,ne,9275
8483,2017-11-27,ne,10602
8484,2017-11-28,ne,10956
8485,2017-11-29,ne,10967
8486,2017-11-30,ne,11050
8487,2017-12-01,ne,10877
8488,2017-12-02,ne,10370
8489,2017-12-03,ne,9510
8490,2017-12-04,ne,10912
8491,2017-12-05,ne,11474
8492,2017-12-06,ne,11394
8493,2017-12-07,ne,11378
8494,2017-12-08,ne,11027
8495,2017-12-09,ne,10648
8496,2017-12-10,ne,9726
8497,2017-12-11,ne,10854
8498,2017-12-12,ne,11007
8499,2017-12-13,ne,10896
8500,2017-12-14,ne,10954
8501,2017-12-15,ne,10784
8502,2017-12-16,ne,10197
8503,2017-12-17,ne,9486
8504,2017-12-18,ne,10445
8505,2017-12-19,ne,10625
8506,2017-12-20,ne,10536
8507,2017-12-21,ne,10529
8508,2017-12-22,ne,10500
8509,2017-12-23,ne,9832
8510,2017-12-24,ne,9160
8511,2017-12-25,ne,8828
8512,2017-12-26,ne,10270
8513,2017-12-27,ne,10540
8514,2017-12-28,ne,10741
8515,2017-12-29,ne,10804
8516,2017-12-30,ne,10297
8517,2017-12-31,ne,9728
8518,2018-01-01,ne,9238
8519,2018-01-02,ne,10784
8520,2018-01-03,ne,11157
8521,2018-01-04,ne,11154
8522,2018-01-05,ne,10969
8523,2018-01-06,ne,10325
8524,2018-01-07,ne,9502
8525,2018-01-08,ne,10701
8526,2018-01-09,ne,10884
8527,2018-01-10,ne,10700
8528,2018-01-11,ne,10704
8529,2018-01-12,ne,10853
8530,2018-01-13,ne,10348
8531,2018-01-14,ne,9591
8532,2018-01-15,ne,10565
8533,2018-01-16,ne,10710
8534,2018-01-17,ne,10727
8535,2018-01-18,ne,10919
8536,2018-01-19,ne,10972
8537,2018-01-20,ne,10369
8538,2018-01-21,ne,9524
8539,2018-01-22,ne,10712
8540,2018-01-23,ne,10908
8541,2018-01-24,ne,10768
8542,2018-01-25,ne,10910
8543,2018-01-26,ne,10839
8544,2018-01-27,ne,10094
8545,2018-01-28,ne,9441
8546,2018-01-29,ne,10584
8547,2018-01-30,ne,10904
8548,2018-01-31,ne,10913
8549,2018-02-01,ne,11087
8550,2018-02-02,ne,11105
8551,2018-02-03,ne,10497
8552,2018-02-04,ne,9537
8553,2018-02-05,ne,10604
8554,2018-02-06,ne,10982
8555,2018-02-07,ne,10967
8556,2018-02-08,ne,10952
8557,2018-02-09,ne,10756
8558,2018-02-10,ne,9971
8559,2018-02-11,ne,8957
8560,2018-02-12,ne,9152
8561,2018-02-13,ne,9207
8562,2018-02-14,ne,9668
8563,2018-02-15,ne,10359
8564,2018-02-16,ne,10402
8565,2018-02-17,ne,9978
8566,2018-02-18,ne,9272
8567,2018-02-19,ne,10514
8568,2018-02-20,ne,10840
8569,2018-02-21,ne,10943
8570,2018-02-22,ne,11082
8571,2018-02-23,ne,11028
8572,2018-02-24,ne,10291
8573,2018-02-25,ne,9414
8574,2018-02-26,ne,10567
8575,2018-02-27,ne,11008
8576,2018-02-28,ne,10961
8577,2018-03-01,ne,10737
8578,2018-03-02,ne,10785
8579,2018-03-03,ne,10068
8580,2018-03-04,ne,9327
8581,2018-03-05,ne,10733
8582,2018-03-06,ne,11013
8583,2018-03-07,ne,11234
8584,2018-03-08,ne,11288
8585,2018-03-09,ne,11280
8586,2018-03-10,ne,10555
8587,2018-03-11,ne,9844
8588,2018-03-12,ne,11112
8589,2018-03-13,ne,11119
8590,2018-03-14,ne,11214
8591,2018-03-15,ne,11250
8592,2018-03-16,ne,11311
8593,2018-03-17,ne,10670
8594,2018-03-18,ne,9815
8595,2018-03-19,ne,10878
8596,2018-03-20,ne,11262
8597,2018-03-21,ne,9506
8598,2018-03-22,ne,11043
8599,2018-03-23,ne,11135
8600,2018-03-24,ne,10336
8601,2018-03-25,ne,9422
8602,2018-03-26,ne,10568
8603,2018-03-27,ne,10723
8604,2018-03-28,ne,10657
8605,2018-03-29,ne,10334
8606,2018-03-30,ne,9048
8607,2018-03-31,ne,9512
8608,2018-04-01,ne,9346
8609,2018-04-02,ne,10762
8610,2018-04-03,ne,11079
8611,2018-04-04,ne,11191
8612,2018-04-05,ne,11384
8613,2018-04-06,ne,11263
8614,2018-04-07,ne,10423
8615,2018-04-08,ne,9647
8616,2018-04-09,ne,10521
8617,2018-04-10,ne,10590
8618,2018-04-11,ne,10459
8619,2018-04-12,ne,10527
8620,2018-04-13,ne,10594
8621,2018-04-14,ne,10106
8622,2018-04-15,ne,9395
8623,2018-04-16,ne,10391
8624,2018-04-17,ne,10505
8625,2018-04-18,ne,10384
8626,2018-04-19,ne,10620
8627,2018-04-20,ne,10643
8628,2018-04-21,ne,9626
8629,2018-04-22,ne,9185
8630,2018-04-23,ne,10214
8631,2018-04-24,ne,10664
8632,2018-04-25,ne,10570
8633,2018-04-26,ne,10507
8634,2018-04-27,ne,10618
8635,2018-04-28,ne,10186
8636,2018-04-29,ne,9468
8637,2018-04-30,ne,10144
8638,2018-05-01,ne,9261
8639,2018-05-02,ne,10615
8640,2018-05-03,ne,10862
8641,2018-05-04,ne,10720
8642,2018-05-05,ne,10198
8643,2018-05-06,ne,9428
8644,2018-05-07,ne,10382
8645,2018-05-08,ne,10642
8646,2018-05-09,ne,10518
8647,2018-05-10,ne,10659
8648,2018-05-11,ne,10594
8649,2018-05-12,ne,10189
8650,2018-05-13,ne,9450
8651,2018-05-14,ne,10515
8652,2018-05-15,ne,10747
8653,2018-05-16,ne,10687
8654,2018-05-17,ne,10832
8655,2018-05-18,ne,10574
8656,2018-05-19,ne,10280
8657,2018-05-20,ne,9777
8658,2018-05-21,ne,10894
8659,2018-05-22,ne,10837
8660,2018-05-23,ne,10655
8661,2018-05-24,ne,10665
8662,2018-05-25,ne,10333
8663,2018-05-26,ne,9440
8664,2018-05-27,ne,8758
8665,2018-05-28,ne,9531
8666,2018-05-29,ne,9594
8667,2018-05-30,ne,9456
8668,2018-05-31,ne,8911
8669,2018-06-01,ne,9574
8670,2018-06-02,ne,9590
8671,2018-06-03,ne,9001
8672,2018-06-04,ne,9987
8673,2018-06-05,ne,10007
8674,2018-06-06,ne,10084
8675,2018-06-07,ne,10302
8676,2018-06-08,ne,10342
8677,2018-06-09,ne,9802
8678,2018-06-10,ne,9019
8679,2018-06-11,ne,10084
8680,2018-06-12,ne,10318
8681,2018-06-13,ne,10171
8682,2018-06-14,ne,10189
8683,2018-06-15,ne,10390
8684,2018-06-16,ne,9846
8685,2018-06-17,ne,9050
8686,2018-06-18,ne,10096
8687,2018-06-19,ne,10149
8688,2018-06-20,ne,10022
8689,2018-06-21,ne,10040
8690,2018-06-22,ne,9829
8691,2018-06-23,ne,9512
8692,2018-06-24,ne,8699
8693,2018-06-25,ne,9828
8694,2018-06-26,ne,10018
8695,2018-06-27,ne,9778
8696,2018-06-28,ne,10132
8697,2018-06-29,ne,9986
8698,2018-06-30,ne,9715
8699,2018-07-01,ne,9015
8700,2018-07-02,ne,9540
8701,2018-07-03,ne,10264
8702,2018-07-04,ne,10061
8703,2018-07-05,ne,10189
8704,2018-07-06,ne,9884
8705,2018-07-07,ne,9679
8706,2018-07-08,ne,8896
8707,2018-07-09,ne,9972
8708,2018-07-10,ne,10087
8709,2018-07-11,ne,10092
8710,2018-07-12,ne,10137
8711,2018-07-13,ne,10113
8712,2018-07-14,ne,9681
8713,2018-07-15,ne,8937
8714,2018-07-16,ne,9801
8715,2018-07-17,ne,9990
8716,2018-07-18,ne,10000
8717,2018-07-19,ne,10158
8718,2018-07-20,ne,10011
8719,2018-07-21,ne,9672
8720,2018-07-22,ne,8955
8721,2018-07-23,ne,9911
8722,2018-07-24,ne,10092
8723,2018-07-25,ne,10173
8724,2018-07-26,ne,10193
8725,2018-07-27,ne,10165
8726,2018-07-28,ne,9734
8727,2018-07-29,ne,9040
8728,2018-07-30,ne,10032
8729,2018-07-31,ne,10285
8730,2018-08-01,ne,10211
8731,2018-08-02,ne,10311
8732,2018-08-03,ne,10215
8733,2018-08-04,ne,9841
8734,2018-08-05,ne,9203
8735,2018-08-06,ne,10391
8736,2018-08-07,ne,10574
8737,2018-08-08,ne,10534
8738,2018-08-09,ne,10519
8739,2018-08-10,ne,10519
8740,2018-08-11,ne,10088
8741,2018-08-12,ne,9462
8742,2018-08-13,ne,10629
8743,2018-08-14,ne,10633
8744,2018-08-15,ne,10407
8745,2018-08-16,ne,10550
8746,2018-08-17,ne,10570
8747,2018-08-18,ne,9908
8748,2018-08-19,ne,9172
8749,2018-08-20,ne,10141
8750,2018-08-21,ne,10281
8751,2018-08-22,ne,10275
8752,2018-08-23,ne,10349
8753,2018-08-24,ne,10451
8754,2018-08-25,ne,9923
8755,2018-08-26,ne,9197
8756,2018-08-27,ne,10129
8757,2018-08-28,ne,10338
8758,2018-08-29,ne,10200
8759,2018-08-30,ne,10067
8760,2018-08-31,ne,10145
8761,2018-09-01,ne,9743
8762,2018-09-02,ne,9032
8763,2018-09-03,ne,10254
8764,2018-09-04,ne,10550
8765,2018-09-05,ne,10580
8766,2018-09-06,ne,10536
8767,2018-09-07,ne,9556
8768,2018-09-08,ne,9561
8769,2018-09-09,ne,9018
8770,2018-09-10,ne,10129
8771,2018-09-11,ne,10450
8772,2018-09-12,ne,10550
8773,2018-09-13,ne,10580
8774,2018-09-14,ne,10477
8775,2018-09-15,ne,9992
8776,2018-09-16,ne,9374
8777,2018-09-17,ne,10588
8778,2018-09-18,ne,10746
8779,2018-09-19,ne,10710
8780,2018-09-20,ne,10776
8781,2018-09-21,ne,10666
8782,2018-09-22,ne,10044
8783,2018-09-23,ne,9477
8784,2018-09-24,ne,10600
8785,2018-09-25,ne,10892
8786,2018-09-26,ne,10804
8787,2018-09-27,ne,10670
8788,2018-09-28,ne,10763
8789,2018-09-29,ne,10325
8790,2018-09-30,ne,9563
8791,2018-10-01,ne,10662
8792,2018-10-02,ne,10808
8793,2018-10-03,ne,10812
8794,2018-10-04,ne,11184
8795,2018-10-05,ne,11133
8796,2018-10-06,ne,10335
8797,2018-10-07,ne,9287
8798,2018-10-08,ne,10670
8799,2018-10-09,ne,10896
8800,2018-10-10,ne,10930
8801,2018-10-11,ne,11058
8802,2018-10-12,ne,10065
8803,2018-10-13,ne,10178
8804,2018-10-14,ne,9854
8805,2018-10-15,ne,11160
8806,2018-10-16,ne,11457
8807,2018-10-17,ne,11164
8808,2018-10-18,ne,11207
8809,2018-10-19,ne,11239
8810,2018-10-20,ne,10803
8811,2018-10-21,ne,9893
8812,2018-10-22,ne,10704
8813,2018-10-23,ne,10987
8814,2018-10-24,ne,11190
8815,2018-10-25,ne,11380
8816,2018-10-26,ne,11480
8817,2018-10-27,ne,10795
8818,2018-10-28,ne,9868
8819,2018-10-29,ne,11216
8820,2018-10-30,ne,11280
8821,2018-10-31,ne,11118
8822,2018-11-01,ne,11129
8823,2018-11-02,ne,10082
8824,2018-11-03,ne,10243
8825,2018-11-04,ne,9712
8826,2018-11-05,ne,11101
8827,2018-11-06,ne,11090
8828,2018-11-07,ne,11042
8829,2018-11-08,ne,11007
8830,2018-11-09,ne,11069
8831,2018-11-10,ne,10518
8832,2018-11-11,ne,9791
8833,2018-11-12,ne,11008
8834,2018-11-13,ne,11241
8835,2018-11-14,ne,11348
8836,2018-11-15,ne,10418
8837,2018-11-16,ne,11030
8838,2018-11-17,ne,10530
8839,2018-11-18,ne,9648
8840,2018-11-19,ne,10990
8841,2018-11-20,ne,11441
8842,2018-11-21,ne,11312
8843,2018-11-22,ne,11495
8844,2018-11-23,ne,11422
8845,2018-11-24,ne,10828
8846,2018-11-25,ne,9978
8847,2018-11-26,ne,10781
8848,2018-11-27,ne,10612
8849,2018-11-28,ne,10707
8850,2018-11-29,ne,10841
8851,2018-11-30,ne,11137
8852,2018-12-01,ne,10747
8853,2018-12-02,ne,10065
8854,2018-12-03,ne,11096
8855,2018-12-04,ne,11135
8856,2018-12-05,ne,11209
8857,2018-12-06,ne,11200
8858,2018-12-07,ne,11154
8859,2018-12-08,ne,10509
8860,2018-12-09,ne,9612
8861,2018-12-10,ne,10302
8862,2018-12-11,ne,10319
8863,2018-12-12,ne,10480
8864,2018-12-13,ne,10637
8865,2018-12-14,ne,10793
8866,2018-12-15,ne,10455
8867,2018-12-16,ne,9658
8868,2018-12-17,ne,10501
8869,2018-12-18,ne,10608
8870,2018-12-19,ne,10626
8871,2018-12-20,ne,10678
8872,2018-12-21,ne,10905
8873,2018-12-22,ne,10407
8874,2018-12-23,ne,9729
8875,2018-12-24,ne,9798
8876,2018-12-25,ne,8963
8877,2018-12-26,ne,10414
8878,2018-12-27,ne,10777
8879,2018-12-28,ne,10861
8880,2018-12-29,ne,10476
8881,2018-12-30,ne,9807
8882,2018-12-31,ne,9966
8883,2019-01-01,ne,9273
8884,2019-01-02,ne,10591
8885,2019-01-03,ne,11080
8886,2019-01-04,ne,11261
8887,2019-01-05,ne,10752
8888,2019-01-06,ne,9905
8889,2019-01-07,ne,10923
8890,2019-01-08,ne,11010
8891,2019-01-09,ne,11000
8892,2019-01-10,ne,11077
8893,2019-01-11,ne,11168
8894,2019-01-12,ne,10666
8895,2019-01-13,ne,9929
8896,2019-01-14,ne,11072
8897,2019-01-15,ne,11119
8898,2019-01-16,ne,11417
8899,2019-01-17,ne,11331
8900,2019-01-18,ne,11286
8901,2019-01-19,ne,10739
8902,2019-01-20,ne,10090
8903,2019-01-21,ne,11142
8904,2019-01-22,ne,11416
8905,2019-01-23,ne,11693
8906,2019-01-24,ne,11600
8907,2019-01-25,ne,11546
8908,2019-01-26,ne,10898
8909,2019-01-27,ne,9896
8910,2019-01-28,ne,10862
8911,2019-01-29,ne,11163
8912,2019-01-30,ne,11437
8913,2019-01-31,ne,11516
8914,2019-02-01,ne,11510
8915,2019-02-02,ne,10785
8916,2019-02-03,ne,10237
8917,2019-02-04,ne,11502
8918,2019-02-05,ne,11835
8919,2019-02-06,ne,11364
8920,2019-02-07,ne,11114
8921,2019-02-08,ne,11072
8922,2019-02-09,ne,10594
8923,2019-02-10,ne,9842
8924,2019-02-11,ne,11119
8925,2019-02-12,ne,11428
8926,2019-02-13,ne,11555
8927,2019-02-14,ne,11659
8928,2019-02-15,ne,11767
8929,2019-02-16,ne,11030
8930,2019-02-17,ne,10172
8931,2019-02-18,ne,11480
8932,2019-02-19,ne,11642
8933,2019-02-20,ne,11699
8934,2019-02-21,ne,11755
8935,2019-02-22,ne,11612
8936,2019-02-23,ne,10948
8937,2019-02-24,ne,10167
8938,2019-02-25,ne,11557
8939,2019-02-26,ne,11804
8940,2019-02-27,ne,11771
8941,2019-02-28,ne,11680
8942,2019-03-01,ne,11502
8943,2019-03-02,ne,10648
8944,2019-03-03,ne,9827
8945,2019-03-04,ne,9705
8946,2019-03-05,ne,9500
8947,2019-03-06,ne,10174
8948,2019-03-07,ne,11113
8949,2019-03-08,ne,11392
8950,2019-03-09,ne,10716
8951,2019-03-10,ne,10096
8952,2019-03-11,ne,11501
8953,2019-03-12,ne,11511
8954,2019-03-13,ne,11659
8955,2019-03-14,ne,11657
8956,2019-03-15,ne,11487
8957,2019-03-16,ne,10704
8958,2019-03-17,ne,10168
8959,2019-03-18,ne,11533
8960,2019-03-19,ne,11685
8961,2019-03-20,ne,11919
8962,2019-03-21,ne,11719
8963,2019-03-22,ne,11423
8964,2019-03-23,ne,10609
8965,2019-03-24,ne,9856
8966,2019-03-25,ne,10789
8967,2019-03-26,ne,11089
8968,2019-03-27,ne,10762
8969,2019-03-28,ne,10744
8970,2019-03-29,ne,10833
8971,2019-03-30,ne,10445
8972,2019-03-31,ne,9523
8973,2019-04-01,ne,10697
8974,2019-04-02,ne,11071
8975,2019-04-03,ne,11276
8976,2019-04-04,ne,11291
8977,2019-04-05,ne,11366
8978,2019-04-06,ne,10605
8979,2019-04-07,ne,9808
8980,2019-04-08,ne,10964
8981,2019-04-09,ne,11370
8982,2019-04-10,ne,11586
8983,2019-04-11,ne,11487
8984,2019-04-12,ne,11199
8985,2019-04-13,ne,10612
8986,2019-04-14,ne,9808
8987,2019-04-15,ne,11184
8988,2019-04-16,ne,11468
8989,2019-04-17,ne,11526
8990,2019-04-18,ne,11215
8991,2019-04-19,ne,9914
8992,2019-04-20,ne,10303
8993,2019-04-21,ne,9755
8994,2019-04-22,ne,11138
8995,2019-04-23,ne,11174
8996,2019-04-24,ne,11215
8997,2019-04-25,ne,11148
8998,2019-04-26,ne,11110
8999,2019-04-27,ne,10548
9000,2019-04-28,ne,10025
9001,2019-04-29,ne,11443
9002,2019-04-30,ne,11524
9003,2019-05-01,ne,10106
9004,2019-05-02,ne,11122
9005,2019-05-03,ne,11232
9006,2019-05-04,ne,10539
9007,2019-05-05,ne,9765
9008,2019-05-06,ne,11029
9009,2019-05-07,ne,11188
9010,2019-05-08,ne,11474
9011,2019-05-09,ne,11657
9012,2019-05-10,ne,11176
9013,2019-05-11,ne,10546
9014,2019-05-12,ne,9767
9015,2019-05-13,ne,11019
9016,2019-05-14,ne,11245
9017,2019-05-15,ne,11287
9018,2019-05-16,ne,11352
9019,2019-05-17,ne,11167
9020,2019-05-18,ne,10378
9021,2019-05-19,ne,9697
9022,2019-05-20,ne,10872
9023,2019-05-21,ne,10999
9024,2019-05-22,ne,11089
9025,2019-05-23,ne,11149
9026,2019-05-24,ne,11234
9027,2019-05-25,ne,10552
9028,2019-05-26,ne,9789
9029,2019-05-27,ne,10782
9030,2019-05-28,ne,10840
9031,2019-05-29,ne,10888
9032,2019-05-30,ne,10872
9033,2019-05-31,ne,10794
9034,2019-06-01,ne,10225
9035,2019-06-02,ne,9474
9036,2019-06-03,ne,10552
9037,2019-06-04,ne,10710
9038,2019-06-05,ne,10641
9039,2019-06-06,ne,10601
9040,2019-06-07,ne,10519
9041,2019-06-08,ne,9990
9042,2019-06-09,ne,9290
9043,2019-06-10,ne,10300
9044,2019-06-11,ne,10347
9045,2019-06-12,ne,10375
9046,2019-06-13,ne,10214
9047,2019-06-14,ne,10005
9048,2019-06-15,ne,9626
9049,2019-06-16,ne,9003
9050,2019-06-17,ne,10027
9051,2019-06-18,ne,10089
9052,2019-06-19,ne,10129
9053,2019-06-20,ne,9599
9054,2019-06-21,ne,9937
9055,2019-06-22,ne,9583
9056,2019-06-23,ne,8836
9057,2019-06-24,ne,9009
9058,2019-06-25,ne,9895
9059,2019-06-26,ne,10055
9060,2019-06-27,ne,10142
9061,2019-06-28,ne,10072
9062,2019-06-29,ne,9585
9063,2019-06-30,ne,8855
9064,2019-07-01,ne,9798
9065,2019-07-02,ne,9996
9066,2019-07-03,ne,10394
9067,2019-07-04,ne,10498
9068,2019-07-05,ne,10609
9069,2019-07-06,ne,10169
9070,2019-07-07,ne,9402
9071,2019-07-08,ne,9984
9072,2019-07-09,ne,10063
9073,2019-07-10,ne,10044
9074,2019-07-11,ne,10032
9075,2019-07-12,ne,10070
9076,2019-07-13,ne,9578
9077,2019-07-14,ne,8831
9078,2019-07-15,ne,9912
9079,2019-07-16,ne,10062
9080,2019-07-17,ne,10221
9081,2019-07-18,ne,10117
9082,2019-07-19,ne,10019
9083,2019-07-20,ne,9314
9084,2019-07-21,ne,8576
9085,2019-07-22,ne,9530
9086,2019-07-23,ne,9744
9087,2019-07-24,ne,9855
9088,2019-07-25,ne,9886
9089,2019-07-26,ne,9841
9090,2019-07-27,ne,9437
9091,2019-07-28,ne,8728
9092,2019-07-29,ne,9760
9093,2019-07-30,ne,9941
9094,2019-07-31,ne,10036
9095,2019-08-01,ne,10116
9096,2019-08-02,ne,10048
9097,2019-08-03,ne,9623
9098,2019-08-04,ne,8951
9099,2019-08-05,ne,9783
9100,2019-08-06,ne,9778
9101,2019-08-07,ne,9891
9102,2019-08-08,ne,9946
9103,2019-08-09,ne,9952
9104,2019-08-10,ne,9518
9105,2019-08-11,ne,8848
9106,2019-08-12,ne,9940
9107,2019-08-13,ne,10094
9108,2019-08-14,ne,10092
9109,2019-08-15,ne,9950
9110,2019-08-16,ne,9984
9111,2019-08-17,ne,9501
9112,2019-08-18,ne,8834
9113,2019-08-19,ne,9995
9114,2019-08-20,ne,10181
9115,2019-08-21,ne,10080
9116,2019-08-22,ne,10145
9117,2019-08-23,ne,10098
9118,2019-08-24,ne,9556
9119,2019-08-25,ne,8725
9120,2019-08-26,ne,9896
9121,2019-08-27,ne,10021
9122,2019-08-28,ne,10009
9123,2019-08-29,ne,9899
9124,2019-08-30,ne,9975
9125,2019-08-31,ne,9573
9126,2019-09-01,ne,8924
9127,2019-09-02,ne,10075
9128,2019-09-03,ne,10257
9129,2019-09-04,ne,10174
9130,2019-09-05,ne,10361
9131,2019-09-06,ne,10233
9132,2019-09-07,ne,9167
9133,2019-09-08,ne,8808
9134,2019-09-09,ne,10000
9135,2019-09-10,ne,10278
9136,2019-09-11,ne,10352
9137,2019-09-12,ne,10460
9138,2019-09-13,ne,10509
9139,2019-09-14,ne,9931
9140,2019-09-15,ne,9255
9141,2019-09-16,ne,10157
9142,2019-09-17,ne,10347
9143,2019-09-18,ne,10500
9144,2019-09-19,ne,10582
9145,2019-09-20,ne,10564
9146,2019-09-21,ne,10033
9147,2019-09-22,ne,9320
9148,2019-09-23,ne,10430
9149,2019-09-24,ne,10508
9150,2019-09-25,ne,10497
9151,2019-09-26,ne,10574
9152,2019-09-27,ne,10680
9153,2019-09-28,ne,10243
9154,2019-09-29,ne,9474
9155,2019-09-30,ne,10515
9156,2019-10-01,ne,10690
9157,2019-10-02,ne,10631
9158,2019-10-03,ne,10588
9159,2019-10-04,ne,10680
9160,2019-10-05,ne,10129
9161,2019-10-06,ne,9358
9162,2019-10-07,ne,10609
9163,2019-10-08,ne,10781
9164,2019-10-09,ne,10858
9165,2019-10-10,ne,10926
9166,2019-10-11,ne,10868
9167,2019-10-12,ne,9811
9168,2019-10-13,ne,9305
9169,2019-10-14,ne,10593
9170,2019-10-15,ne,10874
9171,2019-10-16,ne,11021
9172,2019-10-17,ne,11030
9173,2019-10-18,ne,10947
9174,2019-10-19,ne,10508
9175,2019-10-20,ne,9922
9176,2019-10-21,ne,11027
9177,2019-10-22,ne,11307
9178,2019-10-23,ne,11308
9179,2019-10-24,ne,11207
9180,2019-10-25,ne,11159
9181,2019-10-26,ne,10618
9182,2019-10-27,ne,9885
9183,2019-10-28,ne,10937
9184,2019-10-29,ne,11304
9185,2019-10-30,ne,11364
9186,2019-10-31,ne,11353
9187,2019-11-01,ne,11172
9188,2019-11-02,ne,10057
9189,2019-11-03,ne,9798
9190,2019-11-04,ne,11088
9191,2019-11-05,ne,11333
9192,2019-11-06,ne,11434
9193,2019-11-07,ne,11545
9194,2019-11-08,ne,11602
9195,2019-11-09,ne,10995
9196,2019-11-10,ne,10245
9197,2019-11-11,ne,11589
9198,2019-11-12,ne,11699
9199,2019-11-13,ne,11652
9200,2019-11-14,ne,11528
9201,2019-11-15,ne,10685
9202,2019-11-16,ne,10643
9203,2019-11-17,ne,10002
9204,2019-11-18,ne,11261
9205,2019-11-19,ne,11289
9206,2019-11-20,ne,11288
9207,2019-11-21,ne,11310
9208,2019-11-22,ne,11349
9209,2019-11-23,ne,11041
9210,2019-11-24,ne,10388
9211,2019-11-25,ne,11415
9212,2019-11-26,ne,11308
9213,2019-11-27,ne,11191
9214,2019-11-28,ne,11378
9215,2019-11-29,ne,11448
9216,2019-11-30,ne,10835
9217,2019-12-01,ne,10191
9218,2019-12-02,ne,11734
9219,2019-12-03,ne,11895
9220,2019-12-04,ne,11588
9221,2019-12-05,ne,11614
9222,2019-12-06,ne,11950
9223,2019-12-07,ne,11431
9224,2019-12-08,ne,10490
9225,2019-12-09,ne,11349
9226,2019-12-10,ne,11600
9227,2019-12-11,ne,11711
9228,2019-12-12,ne,11675
9229,2019-12-13,ne,11529
9230,2019-12-14,ne,10990
9231,2019-12-15,ne,10104
9232,2019-12-16,ne,11200
9233,2019-12-17,ne,11448
9234,2019-12-18,ne,11547
9235,2019-12-19,ne,11531
9236,2019-12-20,ne,11408
9237,2019-12-21,ne,11086
9238,2019-12-22,ne,10344
9239,2019-12-23,ne,11220
9240,2019-12-24,ne,10819
9241,2019-12-25,ne,9917
9242,2019-12-26,ne,11078
9243,2019-12-27,ne,11215
9244,2019-12-28,ne,10877
9245,2019-12-29,ne,10355
9246,2019-12-30,ne,10858
9247,2019-12-31,ne,10251
9248,2020-01-01,ne,9119
9249,2020-01-02,ne,10401
9250,2020-01-03,ne,10841
9251,2020-01-04,ne,10479
9252,2020-01-05,ne,9775
9253,2020-01-06,ne,10895
9254,2020-01-07,ne,11285
9255,2020-01-08,ne,11333
9256,2020-01-09,ne,11259
9257,2020-01-10,ne,11154
9258,2020-01-11,ne,10574
9259,2020-01-12,ne,9940
9260,2020-01-13,ne,11414
9261,2020-01-14,ne,11647
9262,2020-01-15,ne,11346
9263,2020-01-16,ne,11484
9264,2020-01-17,ne,11356
9265,2020-01-18,ne,10825
9266,2020-01-19,ne,10206
9267,2020-01-20,ne,11539
9268,2020-01-21,ne,11841
9269,2020-01-22,ne,11538
9270,2020-01-23,ne,11218
9271,2020-01-24,ne,11025
9272,2020-01-25,ne,10768
9273,2020-01-26,ne,10124
9274,2020-01-27,ne,11195
9275,2020-01-28,ne,11034
9276,2020-01-29,ne,11310
9277,2020-01-30,ne,11272
9278,2020-01-31,ne,11330
9279,2020-02-01,ne,10902
9280,2020-02-02,ne,10195
9281,2020-02-03,ne,11387
9282,2020-02-04,ne,11422
9283,2020-02-05,ne,11187
9284,2020-02-06,ne,11294
9285,2020-02-07,ne,11264
9286,2020-02-08,ne,10755
9287,2020-02-09,ne,10105
9288,2020-02-10,ne,11383
9289,2020-02-11,ne,11532
9290,2020-02-12,ne,11581
9291,2020-02-13,ne,11581
9292,2020-02-14,ne,11348
9293,2020-02-15,ne,10888
9294,2020-02-16,ne,10087
9295,2020-02-17,ne,11337
9296,2020-02-18,ne,11422
9297,2020-02-19,ne,11161
9298,2020-02-20,ne,10833
9299,2020-02-21,ne,11008
9300,2020-02-22,ne,10624
9301,2020-02-23,ne,9943
9302,2020-02-24,ne,9789
9303,2020-02-25,ne,9891
9304,2020-02-26,ne,10773
9305,2020-02-27,ne,11952
9306,2020-02-28,ne,12064
9307,2020-02-29,ne,11166
9308,2020-03-01,ne,10344
9309,2020-03-02,ne,11571
9310,2020-03-03,ne,11876
9311,2020-03-04,ne,11838
9312,2020-03-05,ne,11883
9313,2020-03-06,ne,11590
9314,2020-03-07,ne,10877
9315,2020-03-08,ne,9991
9316,2020-03-09,ne,11316
