,dia,variable,value
1814,2017-12-20,seco,40560
1815,2017-12-21,seco,39473
1816,2017-12-22,seco,37887
1817,2017-12-23,seco,35398
1818,2017-12-24,seco,33276
1819,2017-12-25,seco,31152
1820,2017-12-26,seco,36795
1821,2017-12-27,seco,38453
1822,2017-12-28,seco,38540
1823,2017-12-29,seco,37509
1824,2017-12-30,seco,34146
1825,2017-12-31,seco,31730
1826,2018-01-01,seco,30270
1827,2018-01-02,seco,36914
1828,2018-01-03,seco,38550
1829,2018-01-04,seco,37936
1830,2018-01-05,seco,37660
1831,2018-01-06,seco,35331
1832,2018-01-07,seco,31737
1833,2018-01-08,seco,36660
1834,2018-01-09,seco,37911
1835,2018-01-10,seco,39349
1836,2018-01-11,seco,40041
1837,2018-01-12,seco,39571
1838,2018-01-13,seco,36583
1839,2018-01-14,seco,33516
1840,2018-01-15,seco,39814
1841,2018-01-16,seco,41240
1842,2018-01-17,seco,42127
1843,2018-01-18,seco,43340
1844,2018-01-19,seco,43624
1845,2018-01-20,seco,39453
1846,2018-01-21,seco,36186
1847,2018-01-22,seco,43093
1848,2018-01-23,seco,44250
1849,2018-01-24,seco,44330
1850,2018-01-25,seco,43447
1851,2018-01-26,seco,42694
1852,2018-01-27,seco,38044
1853,2018-01-28,seco,34782
1854,2018-01-29,seco,41571
1855,2018-01-30,seco,40543
1856,2018-01-31,seco,39129
1857,2018-02-01,seco,39503
1858,2018-02-02,seco,39792
1859,2018-02-03,seco,36701
1860,2018-02-04,seco,32710
1861,2018-02-05,seco,38016
1862,2018-02-06,seco,38624
1863,2018-02-07,seco,39428
1864,2018-02-08,seco,40643
1865,2018-02-09,seco,41652
1866,2018-02-10,seco,37715
1867,2018-02-11,seco,34257
1868,2018-02-12,seco,37134
1869,2018-02-13,seco,36648
1870,2018-02-14,seco,39137
1871,2018-02-15,seco,39367
1872,2018-02-16,seco,40183
1873,2018-02-17,seco,37525
1874,2018-02-18,seco,33823
1875,2018-02-19,seco,39851
1876,2018-02-20,seco,41206
1877,2018-02-21,seco,41983
1878,2018-02-22,seco,41705
1879,2018-02-23,seco,40614
1880,2018-02-24,seco,36610
1881,2018-02-25,seco,33443
1882,2018-02-26,seco,39562
1883,2018-02-27,seco,40122
1884,2018-02-28,seco,41160
1885,2018-03-01,seco,41738
1886,2018-03-02,seco,42072
1887,2018-03-03,seco,38450
1888,2018-03-04,seco,35407
1889,2018-03-05,seco,41879
1890,2018-03-06,seco,42985
1891,2018-03-07,seco,42726
1892,2018-03-08,seco,41298
1893,2018-03-09,seco,40525
1894,2018-03-10,seco,37204
1895,2018-03-11,seco,34052
1896,2018-03-12,seco,41540
1897,2018-03-13,seco,42584
1898,2018-03-14,seco,43424
1899,2018-03-15,seco,43323
1900,2018-03-16,seco,43286
1901,2018-03-17,seco,38384
1902,2018-03-18,seco,34842
1903,2018-03-19,seco,42410
1904,2018-03-20,seco,43474
1905,2018-03-21,seco,41918
1906,2018-03-22,seco,40761
1907,2018-03-23,seco,41272
1908,2018-03-24,seco,37903
1909,2018-03-25,seco,34666
1910,2018-03-26,seco,40864
1911,2018-03-27,seco,41023
1912,2018-03-28,seco,41177
1913,2018-03-29,seco,40479
1914,2018-03-30,seco,34120
1915,2018-03-31,seco,35114
1916,2018-04-01,seco,33378
1917,2018-04-02,seco,40017
1918,2018-04-03,seco,40987
1919,2018-04-04,seco,40087
1920,2018-04-05,seco,39700
1921,2018-04-06,seco,39466
1922,2018-04-07,seco,35883
1923,2018-04-08,seco,32521
1924,2018-04-09,seco,38545
1925,2018-04-10,seco,39101
1926,2018-04-11,seco,39099
1927,2018-04-12,seco,38947
1928,2018-04-13,seco,39489
1929,2018-04-14,seco,36080
1930,2018-04-15,seco,31363
1931,2018-04-16,seco,35843
1932,2018-04-17,seco,36213
1933,2018-04-18,seco,36064
1934,2018-04-19,seco,36300
1935,2018-04-20,seco,36724
1936,2018-04-21,seco,32016
1937,2018-04-22,seco,30284
1938,2018-04-23,seco,35876
1939,2018-04-24,seco,37891
1940,2018-04-25,seco,38260
1941,2018-04-26,seco,38883
1942,2018-04-27,seco,38935
1943,2018-04-28,seco,35359
1944,2018-04-29,seco,31538
1945,2018-04-30,seco,35455
1946,2018-05-01,seco,32570
1947,2018-05-02,seco,37522
1948,2018-05-03,seco,38301
1949,2018-05-04,seco,38546
1950,2018-05-05,seco,35349
1951,2018-05-06,seco,31650
1952,2018-05-07,seco,37132
1953,2018-05-08,seco,37095
1954,2018-05-09,seco,36599
1955,2018-05-10,seco,36556
1956,2018-05-11,seco,37067
1957,2018-05-12,seco,34383
1958,2018-05-13,seco,30297
1959,2018-05-14,seco,36146
1960,2018-05-15,seco,37247
1961,2018-05-16,seco,37532
1962,2018-05-17,seco,37367
1963,2018-05-18,seco,37519
1964,2018-05-19,seco,33858
1965,2018-05-20,seco,29318
1966,2018-05-21,seco,32839
1967,2018-05-22,seco,33575
1968,2018-05-23,seco,33642
1969,2018-05-24,seco,33600
1970,2018-05-25,seco,33120
1971,2018-05-26,seco,30034
1972,2018-05-27,seco,27610
1973,2018-05-28,seco,31653
1974,2018-05-29,seco,31843
1975,2018-05-30,seco,31368
1976,2018-05-31,seco,28836
1977,2018-06-01,seco,31340
1978,2018-06-02,seco,30628
1979,2018-06-03,seco,28364
1980,2018-06-04,seco,33075
1981,2018-06-05,seco,34111
1982,2018-06-06,seco,34778
1983,2018-06-07,seco,35153
1984,2018-06-08,seco,35041
1985,2018-06-09,seco,32547
1986,2018-06-10,seco,29559
1987,2018-06-11,seco,35257
1988,2018-06-12,seco,36848
1989,2018-06-13,seco,36974
1990,2018-06-14,seco,36077
1991,2018-06-15,seco,35330
1992,2018-06-16,seco,32512
1993,2018-06-17,seco,28872
1994,2018-06-18,seco,34001
1995,2018-06-19,seco,34856
1996,2018-06-20,seco,35121
1997,2018-06-21,seco,35686
1998,2018-06-22,seco,34761
1999,2018-06-23,seco,33267
2000,2018-06-24,seco,30077
2001,2018-06-25,seco,35216
2002,2018-06-26,seco,36365
2003,2018-06-27,seco,34848
2004,2018-06-28,seco,36252
2005,2018-06-29,seco,35842
2006,2018-06-30,seco,33073
2007,2018-07-01,seco,29508
2008,2018-07-02,seco,33955
2009,2018-07-03,seco,35926
2010,2018-07-04,seco,35968
2011,2018-07-05,seco,36347
2012,2018-07-06,seco,34602
2013,2018-07-07,seco,32936
2014,2018-07-08,seco,29367
2015,2018-07-09,seco,32469
2016,2018-07-10,seco,34449
2017,2018-07-11,seco,34098
2018,2018-07-12,seco,34410
2019,2018-07-13,seco,34668
2020,2018-07-14,seco,32385
2021,2018-07-15,seco,29276
2022,2018-07-16,seco,34590
2023,2018-07-17,seco,35424
2024,2018-07-18,seco,35657
2025,2018-07-19,seco,35961
2026,2018-07-20,seco,36272
2027,2018-07-21,seco,33172
2028,2018-07-22,seco,29380
2029,2018-07-23,seco,34634
2030,2018-07-24,seco,35316
2031,2018-07-25,seco,35183
2032,2018-07-26,seco,35333
2033,2018-07-27,seco,35629
2034,2018-07-28,seco,33109
2035,2018-07-29,seco,30115
2036,2018-07-30,seco,35578
2037,2018-07-31,seco,35852
2038,2018-08-01,seco,35493
2039,2018-08-02,seco,35606
2040,2018-08-03,seco,35841
2041,2018-08-04,seco,33345
2042,2018-08-05,seco,29908
2043,2018-08-06,seco,34869
2044,2018-08-07,seco,35585
2045,2018-08-08,seco,36064
2046,2018-08-09,seco,36023
2047,2018-08-10,seco,35289
2048,2018-08-11,seco,32215
2049,2018-08-12,seco,28737
2050,2018-08-13,seco,34208
2051,2018-08-14,seco,35536
2052,2018-08-15,seco,35571
2053,2018-08-16,seco,35720
2054,2018-08-17,seco,35464
2055,2018-08-18,seco,32736
2056,2018-08-19,seco,29519
2057,2018-08-20,seco,34776
2058,2018-08-21,seco,35712
2059,2018-08-22,seco,35917
2060,2018-08-23,seco,36861
2061,2018-08-24,seco,37449
2062,2018-08-25,seco,34184
2063,2018-08-26,seco,29284
2064,2018-08-27,seco,33952
2065,2018-08-28,seco,35114
2066,2018-08-29,seco,35713
2067,2018-08-30,seco,36345
2068,2018-08-31,seco,36721
2069,2018-09-01,seco,34269
2070,2018-09-02,seco,30830
2071,2018-09-03,seco,35791
2072,2018-09-04,seco,35546
2073,2018-09-05,seco,35134
2074,2018-09-06,seco,35254
2075,2018-09-07,seco,31854
2076,2018-09-08,seco,31584
2077,2018-09-09,seco,29802
2078,2018-09-10,seco,35459
2079,2018-09-11,seco,36744
2080,2018-09-12,seco,36903
2081,2018-09-13,seco,37317
2082,2018-09-14,seco,36806
2083,2018-09-15,seco,34078
2084,2018-09-16,seco,30404
2085,2018-09-17,seco,35411
2086,2018-09-18,seco,37174
2087,2018-09-19,seco,38129
2088,2018-09-20,seco,37464
2089,2018-09-21,seco,37932
2090,2018-09-22,seco,35084
2091,2018-09-23,seco,31773
2092,2018-09-24,seco,38267
2093,2018-09-25,seco,39362
2094,2018-09-26,seco,40103
2095,2018-09-27,seco,40091
2096,2018-09-28,seco,38821
2097,2018-09-29,seco,35386
2098,2018-09-30,seco,31902
2099,2018-10-01,seco,37910
2100,2018-10-02,seco,39714
2101,2018-10-03,seco,40435
2102,2018-10-04,seco,39722
2103,2018-10-05,seco,38253
2104,2018-10-06,seco,34075
2105,2018-10-07,seco,30112
2106,2018-10-08,seco,36959
2107,2018-10-09,seco,39092
2108,2018-10-10,seco,39895
2109,2018-10-11,seco,39201
2110,2018-10-12,seco,34162
2111,2018-10-13,seco,35026
2112,2018-10-14,seco,32366
2113,2018-10-15,seco,37294
2114,2018-10-16,seco,38569
2115,2018-10-17,seco,39463
2116,2018-10-18,seco,39923
2117,2018-10-19,seco,38773
2118,2018-10-20,seco,34234
2119,2018-10-21,seco,29848
2120,2018-10-22,seco,36223
2121,2018-10-23,seco,38477
2122,2018-10-24,seco,38197
2123,2018-10-25,seco,38203
2124,2018-10-26,seco,38320
2125,2018-10-27,seco,35463
2126,2018-10-28,seco,30848
2127,2018-10-29,seco,35881
2128,2018-10-30,seco,37278
2129,2018-10-31,seco,39037
2130,2018-11-01,seco,39236
2131,2018-11-02,seco,33968
2132,2018-11-03,seco,34712
2133,2018-11-04,seco,32115
2134,2018-11-05,seco,36584
2135,2018-11-06,seco,37119
2136,2018-11-07,seco,37501
2137,2018-11-08,seco,36922
2138,2018-11-09,seco,36318
2139,2018-11-10,seco,34071
2140,2018-11-11,seco,31533
2141,2018-11-12,seco,38429
2142,2018-11-13,seco,40359
2143,2018-11-14,seco,41362
2144,2018-11-15,seco,37292
2145,2018-11-16,seco,37914
2146,2018-11-17,seco,34460
2147,2018-11-18,seco,32491
2148,2018-11-19,seco,37288
2149,2018-11-20,seco,35383
2150,2018-11-21,seco,36479
2151,2018-11-22,seco,37793
2152,2018-11-23,seco,39057
2153,2018-11-24,seco,36142
2154,2018-11-25,seco,32763
2155,2018-11-26,seco,37275
2156,2018-11-27,seco,38051
2157,2018-11-28,seco,38618
2158,2018-11-29,seco,39927
2159,2018-11-30,seco,40459
2160,2018-12-01,seco,36867
2161,2018-12-02,seco,32940
2162,2018-12-03,seco,37382
2163,2018-12-04,seco,38575
2164,2018-12-05,seco,39979
2165,2018-12-06,seco,40078
2166,2018-12-07,seco,39189
2167,2018-12-08,seco,33987
2168,2018-12-09,seco,30543
2169,2018-12-10,seco,37729
2170,2018-12-11,seco,40327
2171,2018-12-12,seco,42030
2172,2018-12-13,seco,42725
2173,2018-12-14,seco,42621
2174,2018-12-15,seco,39928
2175,2018-12-16,seco,36828
2176,2018-12-17,seco,43662
2177,2018-12-18,seco,44649
2178,2018-12-19,seco,43958
2179,2018-12-20,seco,43913
2180,2018-12-21,seco,43208
2181,2018-12-22,seco,39509
2182,2018-12-23,seco,36317
2183,2018-12-24,seco,35443
2184,2018-12-25,seco,30557
2185,2018-12-26,seco,35674
2186,2018-12-27,seco,36387
2187,2018-12-28,seco,36267
2188,2018-12-29,seco,34876
2189,2018-12-30,seco,33137
2190,2018-12-31,seco,33696
2191,2019-01-01,seco,30921
2192,2019-01-02,seco,38035
2193,2019-01-03,seco,41042
2194,2019-01-04,seco,41292
2195,2019-01-05,seco,37381
2196,2019-01-06,seco,34750
2197,2019-01-07,seco,41800
2198,2019-01-08,seco,43715
2199,2019-01-09,seco,44114
2200,2019-01-10,seco,44246
2201,2019-01-11,seco,43834
2202,2019-01-12,seco,40279
2203,2019-01-13,seco,36638
2204,2019-01-14,seco,43679
2205,2019-01-15,seco,44934
2206,2019-01-16,seco,45607
2207,2019-01-17,seco,45208
2208,2019-01-18,seco,45255
2209,2019-01-19,seco,41274
2210,2019-01-20,seco,37979
2211,2019-01-21,seco,45046
2212,2019-01-22,seco,46683
2213,2019-01-23,seco,46702
2214,2019-01-24,seco,46121
2215,2019-01-25,seco,43684
2216,2019-01-26,seco,38503
2217,2019-01-27,seco,35528
2218,2019-01-28,seco,43426
2219,2019-01-29,seco,45662
2220,2019-01-30,seco,46332
2221,2019-01-31,seco,46543
2222,2019-02-01,seco,46627
2223,2019-02-02,seco,42902
2224,2019-02-03,seco,38985
2225,2019-02-04,seco,42917
2226,2019-02-05,seco,41392
2227,2019-02-06,seco,40199
2228,2019-02-07,seco,39738
2229,2019-02-08,seco,41132
2230,2019-02-09,seco,38334
2231,2019-02-10,seco,36099
2232,2019-02-11,seco,43725
2233,2019-02-12,seco,44557
2234,2019-02-13,seco,41626
2235,2019-02-14,seco,40292
2236,2019-02-15,seco,40222
2237,2019-02-16,seco,36805
2238,2019-02-17,seco,33377
2239,2019-02-18,seco,39864
2240,2019-02-19,seco,41120
2241,2019-02-20,seco,41544
2242,2019-02-21,seco,41100
2243,2019-02-22,seco,41901
2244,2019-02-23,seco,39433
2245,2019-02-24,seco,37100
2246,2019-02-25,seco,43499
2247,2019-02-26,seco,41866
2248,2019-02-27,seco,41653
2249,2019-02-28,seco,40933
2250,2019-03-01,seco,40068
2251,2019-03-02,seco,36112
2252,2019-03-03,seco,32735
2253,2019-03-04,seco,34920
2254,2019-03-05,seco,35481
2255,2019-03-06,seco,39701
2256,2019-03-07,seco,42083
2257,2019-03-08,seco,42783
2258,2019-03-09,seco,40205
2259,2019-03-10,seco,36350
2260,2019-03-11,seco,40575
2261,2019-03-12,seco,41657
2262,2019-03-13,seco,42483
2263,2019-03-14,seco,42791
2264,2019-03-15,seco,42432
2265,2019-03-16,seco,38295
2266,2019-03-17,seco,34639
2267,2019-03-18,seco,41735
2268,2019-03-19,seco,43198
2269,2019-03-20,seco,42082
2270,2019-03-21,seco,39151
2271,2019-03-22,seco,37900
2272,2019-03-23,seco,35327
2273,2019-03-24,seco,33158
2274,2019-03-25,seco,39923
2275,2019-03-26,seco,41305
2276,2019-03-27,seco,41076
2277,2019-03-28,seco,40161
2278,2019-03-29,seco,39000
2279,2019-03-30,seco,35574
2280,2019-03-31,seco,32805
2281,2019-04-01,seco,39030
2282,2019-04-02,seco,39989
2283,2019-04-03,seco,40711
2284,2019-04-04,seco,41435
2285,2019-04-05,seco,42493
2286,2019-04-06,seco,38578
2287,2019-04-07,seco,34669
2288,2019-04-08,seco,39958
2289,2019-04-09,seco,39030
2290,2019-04-10,seco,38333
2291,2019-04-11,seco,38286
2292,2019-04-12,seco,38985
2293,2019-04-13,seco,36362
2294,2019-04-14,seco,32922
2295,2019-04-15,seco,38769
2296,2019-04-16,seco,39561
2297,2019-04-17,seco,39278
2298,2019-04-18,seco,38381
2299,2019-04-19,seco,32022
2300,2019-04-20,seco,32923
2301,2019-04-21,seco,31434
2302,2019-04-22,seco,38386
2303,2019-04-23,seco,38981
2304,2019-04-24,seco,39633
2305,2019-04-25,seco,40059
2306,2019-04-26,seco,40059
2307,2019-04-27,seco,36873
2308,2019-04-28,seco,33237
2309,2019-04-29,seco,38078
2310,2019-04-30,seco,38225
2311,2019-05-01,seco,33263
2312,2019-05-02,seco,37860
2313,2019-05-03,seco,38717
2314,2019-05-04,seco,35279
2315,2019-05-05,seco,32539
2316,2019-05-06,seco,38843
2317,2019-05-07,seco,39214
2318,2019-05-08,seco,37773
2319,2019-05-09,seco,37237
2320,2019-05-10,seco,37801
2321,2019-05-11,seco,35369
2322,2019-05-12,seco,32062
2323,2019-05-13,seco,38168
2324,2019-05-14,seco,38635
2325,2019-05-15,seco,36888
2326,2019-05-16,seco,36100
2327,2019-05-17,seco,35372
2328,2019-05-18,seco,32175
2329,2019-05-19,seco,29165
2330,2019-05-20,seco,34720
2331,2019-05-21,seco,36130
2332,2019-05-22,seco,36594
2333,2019-05-23,seco,36788
2334,2019-05-24,seco,36596
2335,2019-05-25,seco,32750
2336,2019-05-26,seco,29394
2337,2019-05-27,seco,35049
2338,2019-05-28,seco,36671
2339,2019-05-29,seco,37147
2340,2019-05-30,seco,37702
2341,2019-05-31,seco,37836
2342,2019-06-01,seco,34654
2343,2019-06-02,seco,30800
2344,2019-06-03,seco,35928
2345,2019-06-04,seco,35809
2346,2019-06-05,seco,34621
2347,2019-06-06,seco,34598
2348,2019-06-07,seco,34830
2349,2019-06-08,seco,32161
2350,2019-06-09,seco,28721
2351,2019-06-10,seco,34310
2352,2019-06-11,seco,35712
2353,2019-06-12,seco,36016
2354,2019-06-13,seco,36397
2355,2019-06-14,seco,36748
2356,2019-06-15,seco,33945
2357,2019-06-16,seco,30226
2358,2019-06-17,seco,35248
2359,2019-06-18,seco,35946
2360,2019-06-19,seco,36231
2361,2019-06-20,seco,32502
2362,2019-06-21,seco,33955
2363,2019-06-22,seco,31802
2364,2019-06-23,seco,29017
2365,2019-06-24,seco,34665
2366,2019-06-25,seco,36390
2367,2019-06-26,seco,37090
2368,2019-06-27,seco,37262
2369,2019-06-28,seco,37029
2370,2019-06-29,seco,33931
2371,2019-06-30,seco,30328
2372,2019-07-01,seco,35743
2373,2019-07-02,seco,36794
2374,2019-07-03,seco,37060
2375,2019-07-04,seco,36721
2376,2019-07-05,seco,36146
2377,2019-07-06,seco,31541
2378,2019-07-07,seco,27237
2379,2019-07-08,seco,31110
2380,2019-07-09,seco,31475
2381,2019-07-10,seco,33524
2382,2019-07-11,seco,34023
2383,2019-07-12,seco,34258
2384,2019-07-13,seco,31590
2385,2019-07-14,seco,28850
2386,2019-07-15,seco,34157
2387,2019-07-16,seco,34836
2388,2019-07-17,seco,34306
2389,2019-07-18,seco,34376
2390,2019-07-19,seco,34525
2391,2019-07-20,seco,31620
2392,2019-07-21,seco,28456
2393,2019-07-22,seco,33885
2394,2019-07-23,seco,35192
2395,2019-07-24,seco,35458
2396,2019-07-25,seco,35475
2397,2019-07-26,seco,35339
2398,2019-07-27,seco,32341
2399,2019-07-28,seco,29087
2400,2019-07-29,seco,34393
2401,2019-07-30,seco,35561
2402,2019-07-31,seco,35644
2403,2019-08-01,seco,35837
2404,2019-08-02,seco,36263
2405,2019-08-03,seco,31986
2406,2019-08-04,seco,28185
2407,2019-08-05,seco,33110
2408,2019-08-06,seco,34369
2409,2019-08-07,seco,34786
2410,2019-08-08,seco,35592
2411,2019-08-09,seco,36177
2412,2019-08-10,seco,33567
2413,2019-08-11,seco,30258
2414,2019-08-12,seco,36219
2415,2019-08-13,seco,36747
2416,2019-08-14,seco,35242
2417,2019-08-15,seco,34461
2418,2019-08-16,seco,34702
2419,2019-08-17,seco,32040
2420,2019-08-18,seco,29633
2421,2019-08-19,seco,35198
2422,2019-08-20,seco,35763
2423,2019-08-21,seco,35714
2424,2019-08-22,seco,35620
2425,2019-08-23,seco,35469
2426,2019-08-24,seco,32182
2427,2019-08-25,seco,28994
2428,2019-08-26,seco,34252
2429,2019-08-27,seco,35421
2430,2019-08-28,seco,35439
2431,2019-08-29,seco,35800
2432,2019-08-30,seco,36398
2433,2019-08-31,seco,34236
2434,2019-09-01,seco,30770
2435,2019-09-02,seco,36291
2436,2019-09-03,seco,37447
2437,2019-09-04,seco,37237
2438,2019-09-05,seco,36552
2439,2019-09-06,seco,35880
2440,2019-09-07,seco,31572
2441,2019-09-08,seco,30824
2442,2019-09-09,seco,37815
2443,2019-09-10,seco,39788
2444,2019-09-11,seco,40689
2445,2019-09-12,seco,41437
2446,2019-09-13,seco,39802
2447,2019-09-14,seco,35908
2448,2019-09-15,seco,32892
2449,2019-09-16,seco,39855
2450,2019-09-17,seco,41508
2451,2019-09-18,seco,41855
2452,2019-09-19,seco,41221
2453,2019-09-20,seco,41133
2454,2019-09-21,seco,36546
2455,2019-09-22,seco,31937
2456,2019-09-23,seco,36084
2457,2019-09-24,seco,36910
2458,2019-09-25,seco,37071
2459,2019-09-26,seco,36880
2460,2019-09-27,seco,36445
2461,2019-09-28,seco,33127
2462,2019-09-29,seco,29864
2463,2019-09-30,seco,35651
2464,2019-10-01,seco,38228
2465,2019-10-02,seco,39185
2466,2019-10-03,seco,39439
2467,2019-10-04,seco,39065
2468,2019-10-05,seco,36322
2469,2019-10-06,seco,32257
2470,2019-10-07,seco,37249
2471,2019-10-08,seco,37533
2472,2019-10-09,seco,37291
2473,2019-10-10,seco,37596
2474,2019-10-11,seco,38248
2475,2019-10-12,seco,33707
2476,2019-10-13,seco,33258
2477,2019-10-14,seco,39988
2478,2019-10-15,seco,40050
2479,2019-10-16,seco,40142
2480,2019-10-17,seco,40935
2481,2019-10-18,seco,41191
2482,2019-10-19,seco,37200
2483,2019-10-20,seco,32052
2484,2019-10-21,seco,36559
2485,2019-10-22,seco,37384
2486,2019-10-23,seco,37692
2487,2019-10-24,seco,38355
2488,2019-10-25,seco,39550
2489,2019-10-26,seco,36385
2490,2019-10-27,seco,33406
2491,2019-10-28,seco,39851
2492,2019-10-29,seco,41601
2493,2019-10-30,seco,42129
2494,2019-10-31,seco,41643
2495,2019-11-01,seco,40513
2496,2019-11-02,seco,34762
2497,2019-11-03,seco,33719
2498,2019-11-04,seco,41675
2499,2019-11-05,seco,42722
2500,2019-11-06,seco,40673
2501,2019-11-07,seco,39560
2502,2019-11-08,seco,39443
2503,2019-11-09,seco,36388
2504,2019-11-10,seco,33269
2505,2019-11-11,seco,38913
2506,2019-11-12,seco,38846
2507,2019-11-13,seco,39167
2508,2019-11-14,seco,38808
2509,2019-11-15,seco,33601
2510,2019-11-16,seco,32573
2511,2019-11-17,seco,30498
2512,2019-11-18,seco,36092
2513,2019-11-19,seco,37546
2514,2019-11-20,seco,35962
2515,2019-11-21,seco,38189
2516,2019-11-22,seco,39063
2517,2019-11-23,seco,36182
2518,2019-11-24,seco,30723
2519,2019-11-25,seco,35886
2520,2019-11-26,seco,38223
2521,2019-11-27,seco,39279
2522,2019-11-28,seco,38277
2523,2019-11-29,seco,37139
2524,2019-11-30,seco,35050
2525,2019-12-01,seco,32503
2526,2019-12-02,seco,37033
2527,2019-12-03,seco,37013
2528,2019-12-04,seco,38359
2529,2019-12-05,seco,39673
2530,2019-12-06,seco,38352
2531,2019-12-07,seco,34881
2532,2019-12-08,seco,31573
2533,2019-12-09,seco,38118
2534,2019-12-10,seco,38678
2535,2019-12-11,seco,38559
2536,2019-12-12,seco,38896
2537,2019-12-13,seco,39618
2538,2019-12-14,seco,36236
2539,2019-12-15,seco,33844
2540,2019-12-16,seco,40979
2541,2019-12-17,seco,41689
2542,2019-12-18,seco,40413
2543,2019-12-19,seco,39247
2544,2019-12-20,seco,38891
2545,2019-12-21,seco,36598
2546,2019-12-22,seco,34329
2547,2019-12-23,seco,36285
2548,2019-12-24,seco,33575
2549,2019-12-25,seco,29929
2550,2019-12-26,seco,36471
2551,2019-12-27,seco,38006
2552,2019-12-28,seco,36689
2553,2019-12-29,seco,34484
2554,2019-12-30,seco,37229
2555,2019-12-31,seco,35433
2556,2020-01-01,seco,33195
2557,2020-01-02,seco,38361
2558,2020-01-03,seco,37728
2559,2020-01-04,seco,35218
2560,2020-01-05,seco,32905
2561,2020-01-06,seco,38689
2562,2020-01-07,seco,41312
2563,2020-01-08,seco,41726
2564,2020-01-09,seco,41921
2565,2020-01-10,seco,42705
2566,2020-01-11,seco,40010
2567,2020-01-12,seco,36507
2568,2020-01-13,seco,41276
2569,2020-01-14,seco,41640
2570,2020-01-15,seco,43078
2571,2020-01-16,seco,45108
2572,2020-01-17,seco,42386
2573,2020-01-18,seco,37073
2574,2020-01-19,seco,33978
2575,2020-01-20,seco,39511
2576,2020-01-21,seco,40698
2577,2020-01-22,seco,40518
2578,2020-01-23,seco,39599
2579,2020-01-24,seco,38866
2580,2020-01-25,seco,35677
2581,2020-01-26,seco,33206
2582,2020-01-27,seco,40590
2583,2020-01-28,seco,42694
2584,2020-01-29,seco,43321
2585,2020-01-30,seco,43882
2586,2020-01-31,seco,43663
2587,2020-02-01,seco,40024
2588,2020-02-02,seco,35989
2589,2020-02-03,seco,41588
2590,2020-02-04,seco,41918
2591,2020-02-05,seco,41982
2592,2020-02-06,seco,41298
2593,2020-02-07,seco,41060
2594,2020-02-08,seco,38095
2595,2020-02-09,seco,35201
2596,2020-02-10,seco,40649
2597,2020-02-11,seco,39681
2598,2020-02-12,seco,39177
2599,2020-02-13,seco,39485
2600,2020-02-14,seco,40674
2601,2020-02-15,seco,38798
2602,2020-02-16,seco,36159
2603,2020-02-17,seco,42875
2604,2020-02-18,seco,44515
2605,2020-02-19,seco,44589
2606,2020-02-20,seco,44575
2607,2020-02-21,seco,42911
2608,2020-02-22,seco,36827
2609,2020-02-23,seco,31953
2610,2020-02-24,seco,35007
2611,2020-02-25,seco,36079
2612,2020-02-26,seco,40147
2613,2020-02-27,seco,39851
2614,2020-02-28,seco,38642
2615,2020-02-29,seco,35627
2616,2020-03-01,seco,32005
2617,2020-03-02,seco,37275
2618,2020-03-03,seco,38374
2619,2020-03-04,seco,39080
2620,2020-03-05,seco,39608
2621,2020-03-06,seco,39341
2622,2020-03-07,seco,36124
2623,2020-03-08,seco,33058
2624,2020-03-09,seco,39860
2625,2020-03-10,seco,41598
2626,2020-03-11,seco,41750
2627,2020-03-12,seco,42203
2628,2020-03-13,seco,42852
2629,2020-03-14,seco,39667
2630,2020-03-15,seco,36350
2631,2020-03-16,seco,42557
2632,2020-03-17,seco,43029
2633,2020-03-18,seco,42909
2634,2020-03-19,seco,42561
2635,2020-03-20,seco,41225
2636,2020-03-21,seco,36057
2637,2020-03-22,seco,32130
2638,2020-03-23,seco,35971
2639,2020-03-24,seco,35559
2640,2020-03-25,seco,35286
2641,2020-03-26,seco,35315
2642,2020-03-27,seco,35375
2643,2020-03-28,seco,34081
2644,2020-03-29,seco,32052
2645,2020-03-30,seco,35618
2646,2020-03-31,seco,36250
2647,2020-04-01,seco,35929
2648,2020-04-02,seco,36541
2649,2020-04-03,seco,36433
2650,2020-04-04,seco,32729
2651,2020-04-05,seco,30676
2652,2020-04-06,seco,35240
2653,2020-04-07,seco,35192
2654,2020-04-08,seco,33925
2655,2020-04-09,seco,32655
2656,2020-04-10,seco,28787
2657,2020-04-11,seco,29484
2658,2020-04-12,seco,28012
2659,2020-04-13,seco,32446
2660,2020-04-14,seco,33068
2661,2020-04-15,seco,33570
2662,2020-04-16,seco,32584
2663,2020-04-17,seco,32324
2664,2020-04-18,seco,29934
2665,2020-04-19,seco,27722
2666,2020-04-20,seco,30681
2667,2020-04-21,seco,30217
2668,2020-04-22,seco,32699
2669,2020-04-23,seco,32950
2670,2020-04-24,seco,33300
2671,2020-04-25,seco,30934
2672,2020-04-26,seco,28825
2673,2020-04-27,seco,32658
2674,2020-04-28,seco,33270
2675,2020-04-29,seco,33723
2676,2020-04-30,seco,33644
2677,2020-05-01,seco,30514
2678,2020-05-02,seco,30168
2679,2020-05-03,seco,27916
2680,2020-05-04,seco,31983
2681,2020-05-05,seco,33349
2682,2020-05-06,seco,33913
2683,2020-05-07,seco,32486
2684,2020-05-08,seco,31647
2685,2020-05-09,seco,29541
2686,2020-05-10,seco,26914
2687,2020-05-11,seco,31719
